,country,date,total_cases,new_cases,total_deaths,new_deaths,population,population_density,median_age,gdp_per_capita,cvd_death_rate,overall_life_expectancy,female_life_expectancy,male_life_expectancy,number_of_doctors_per_1000_people
0,Austria,2019-12-31,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
1,Austria,2020-01-01,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
2,Austria,2020-01-02,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
3,Austria,2020-01-03,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
4,Austria,2020-01-04,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
5,Austria,2020-01-05,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
6,Austria,2020-01-06,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
7,Austria,2020-01-07,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
8,Austria,2020-01-08,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
9,Austria,2020-01-09,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
10,Austria,2020-01-10,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
11,Austria,2020-01-11,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
12,Austria,2020-01-12,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
13,Austria,2020-01-13,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
14,Austria,2020-01-14,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
15,Austria,2020-01-15,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
16,Austria,2020-01-16,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
17,Austria,2020-01-17,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
18,Austria,2020-01-18,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
19,Austria,2020-01-19,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
20,Austria,2020-01-20,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
21,Austria,2020-01-21,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
22,Austria,2020-01-22,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
23,Austria,2020-01-23,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
24,Austria,2020-01-24,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
25,Austria,2020-01-25,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
26,Austria,2020-01-26,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
27,Austria,2020-01-27,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
28,Austria,2020-01-28,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
29,Austria,2020-01-29,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
30,Austria,2020-01-30,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
31,Austria,2020-01-31,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
32,Austria,2020-02-01,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
33,Austria,2020-02-02,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
34,Austria,2020-02-03,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
35,Austria,2020-02-04,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
36,Austria,2020-02-05,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
37,Austria,2020-02-06,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
38,Austria,2020-02-07,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
39,Austria,2020-02-08,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
40,Austria,2020-02-09,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
41,Austria,2020-02-10,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
42,Austria,2020-02-11,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
43,Austria,2020-02-12,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
44,Austria,2020-02-13,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
45,Austria,2020-02-14,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
46,Austria,2020-02-15,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
47,Austria,2020-02-16,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
48,Austria,2020-02-17,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
49,Austria,2020-02-18,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
50,Austria,2020-02-19,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
51,Austria,2020-02-20,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
52,Austria,2020-02-21,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
53,Austria,2020-02-22,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
54,Austria,2020-02-23,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
55,Austria,2020-02-24,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
56,Austria,2020-02-25,0.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
57,Austria,2020-02-26,2.0,2.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
58,Austria,2020-02-27,2.0,0.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
59,Austria,2020-02-28,5.0,3.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
60,Austria,2020-02-29,7.0,2.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
61,Austria,2020-03-01,10.0,3.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
62,Austria,2020-03-02,14.0,4.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
63,Austria,2020-03-03,18.0,4.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
64,Austria,2020-03-04,24.0,6.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
65,Austria,2020-03-05,29.0,5.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
66,Austria,2020-03-06,41.0,12.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
67,Austria,2020-03-07,74.0,33.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
68,Austria,2020-03-08,99.0,25.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
69,Austria,2020-03-09,102.0,3.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
70,Austria,2020-03-10,131.0,29.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
71,Austria,2020-03-11,182.0,51.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
72,Austria,2020-03-12,246.0,64.0,0.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
73,Austria,2020-03-13,361.0,115.0,1.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
74,Austria,2020-03-14,504.0,143.0,1.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
75,Austria,2020-03-15,655.0,151.0,1.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
76,Austria,2020-03-16,860.0,205.0,1.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
77,Austria,2020-03-17,1016.0,156.0,3.0,2.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
78,Austria,2020-03-18,1332.0,316.0,3.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
79,Austria,2020-03-19,1646.0,314.0,4.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
80,Austria,2020-03-20,2196.0,550.0,6.0,2.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
81,Austria,2020-03-21,2649.0,453.0,6.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
82,Austria,2020-03-22,3024.0,375.0,8.0,2.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
83,Austria,2020-03-23,3631.0,607.0,16.0,8.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
84,Austria,2020-03-24,4486.0,855.0,25.0,9.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
85,Austria,2020-03-25,5282.0,796.0,30.0,5.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
86,Austria,2020-03-26,5888.0,606.0,34.0,4.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
87,Austria,2020-03-27,7029.0,1141.0,52.0,18.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
88,Austria,2020-03-28,7697.0,668.0,68.0,16.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
89,Austria,2020-03-29,8291.0,594.0,68.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
90,Austria,2020-03-30,8813.0,522.0,86.0,18.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
91,Austria,2020-03-31,9618.0,805.0,108.0,22.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
92,Austria,2020-04-01,10182.0,564.0,128.0,20.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
93,Austria,2020-04-02,10711.0,529.0,146.0,18.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
94,Austria,2020-04-03,11129.0,418.0,158.0,12.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
95,Austria,2020-04-04,11525.0,396.0,168.0,10.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
96,Austria,2020-04-05,11766.0,241.0,186.0,18.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
97,Austria,2020-04-06,11983.0,217.0,204.0,18.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
98,Austria,2020-04-07,12297.0,314.0,220.0,16.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
99,Austria,2020-04-08,12640.0,343.0,243.0,23.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
100,Austria,2020-04-09,12969.0,329.0,273.0,30.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
101,Austria,2020-04-10,13248.0,279.0,295.0,22.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
102,Austria,2020-04-11,13560.0,312.0,319.0,24.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
103,Austria,2020-04-12,13807.0,247.0,337.0,18.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
104,Austria,2020-04-13,13937.0,130.0,350.0,13.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
105,Austria,2020-04-14,14043.0,106.0,368.0,18.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
106,Austria,2020-04-15,14234.0,191.0,384.0,16.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
107,Austria,2020-04-16,14370.0,136.0,393.0,9.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
108,Austria,2020-04-17,14448.0,78.0,410.0,17.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
109,Austria,2020-04-18,14603.0,155.0,431.0,21.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
110,Austria,2020-04-19,14662.0,59.0,443.0,12.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
111,Austria,2020-04-20,14710.0,48.0,452.0,9.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
112,Austria,2020-04-21,14783.0,73.0,462.0,10.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
113,Austria,2020-04-22,14833.0,50.0,463.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
114,Austria,2020-04-23,14924.0,91.0,494.0,31.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
115,Austria,2020-04-24,14985.0,61.0,508.0,14.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
116,Austria,2020-04-25,15068.0,83.0,513.0,5.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
117,Austria,2020-04-26,15134.0,66.0,536.0,23.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
118,Austria,2020-04-27,15189.0,55.0,542.0,6.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
119,Austria,2020-04-28,15256.0,67.0,549.0,7.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
120,Austria,2020-04-29,15314.0,58.0,569.0,20.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
121,Austria,2020-04-30,15364.0,50.0,580.0,11.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
122,Austria,2020-05-01,15424.0,60.0,584.0,4.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
123,Austria,2020-05-02,15458.0,34.0,589.0,5.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
124,Austria,2020-05-03,15470.0,12.0,596.0,7.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
125,Austria,2020-05-04,15538.0,68.0,598.0,2.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
126,Austria,2020-05-05,15569.0,31.0,600.0,2.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
127,Austria,2020-05-06,15586.0,17.0,606.0,6.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
128,Austria,2020-05-07,15651.0,65.0,608.0,2.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
129,Austria,2020-05-08,15673.0,22.0,609.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
130,Austria,2020-05-09,15735.0,62.0,614.0,5.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
131,Austria,2020-05-10,15777.0,42.0,615.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
132,Austria,2020-05-11,15787.0,10.0,618.0,3.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
133,Austria,2020-05-12,15874.0,87.0,620.0,2.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
134,Austria,2020-05-13,15910.0,36.0,623.0,3.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
135,Austria,2020-05-14,15964.0,54.0,624.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
136,Austria,2020-05-15,16005.0,41.0,626.0,2.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
137,Austria,2020-05-16,16068.0,63.0,628.0,2.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
138,Austria,2020-05-17,16140.0,72.0,628.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
139,Austria,2020-05-18,16154.0,14.0,629.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
140,Austria,2020-05-19,16179.0,25.0,629.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
141,Austria,2020-05-20,16257.0,78.0,632.0,3.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
142,Austria,2020-05-21,16275.0,18.0,633.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
143,Austria,2020-05-22,16332.0,57.0,633.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
144,Austria,2020-05-23,16361.0,29.0,635.0,2.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
145,Austria,2020-05-24,16407.0,46.0,639.0,4.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
146,Austria,2020-05-25,16439.0,32.0,640.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
147,Austria,2020-05-26,16459.0,20.0,641.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
148,Austria,2020-05-27,16497.0,38.0,643.0,2.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
149,Austria,2020-05-28,16515.0,18.0,645.0,2.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
150,Austria,2020-05-29,16543.0,28.0,668.0,23.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
151,Austria,2020-05-30,16594.0,51.0,668.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
152,Austria,2020-05-31,16638.0,44.0,668.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
153,Austria,2020-06-01,16642.0,4.0,668.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
154,Austria,2020-06-02,16663.0,21.0,668.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
155,Austria,2020-06-03,16674.0,11.0,669.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
156,Austria,2020-06-04,16705.0,31.0,670.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
157,Austria,2020-06-05,16741.0,36.0,670.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
158,Austria,2020-06-06,16803.0,62.0,672.0,2.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
159,Austria,2020-06-07,16822.0,19.0,672.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
160,Austria,2020-06-08,16868.0,46.0,672.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
161,Austria,2020-06-09,16889.0,21.0,672.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
162,Austria,2020-06-10,16902.0,13.0,672.0,0.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
163,Austria,2020-06-11,16936.0,34.0,673.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
164,Austria,2020-06-12,16964.0,28.0,674.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
165,Austria,2020-06-13,16994.0,30.0,675.0,1.0,9006400.0,106.749,44.4,45436.685999999994,145.183,81.4,83.8,79.0,5.00515
166,Belarus,2019-12-31,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
167,Belarus,2020-01-01,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
168,Belarus,2020-01-02,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
169,Belarus,2020-01-03,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
170,Belarus,2020-01-04,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
171,Belarus,2020-01-05,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
172,Belarus,2020-01-06,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
173,Belarus,2020-01-07,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
174,Belarus,2020-01-08,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
175,Belarus,2020-01-09,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
176,Belarus,2020-01-10,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
177,Belarus,2020-01-11,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
178,Belarus,2020-01-12,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
179,Belarus,2020-01-13,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
180,Belarus,2020-01-14,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
181,Belarus,2020-01-15,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
182,Belarus,2020-01-16,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
183,Belarus,2020-01-17,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
184,Belarus,2020-01-18,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
185,Belarus,2020-01-19,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
186,Belarus,2020-01-20,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
187,Belarus,2020-01-21,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
188,Belarus,2020-01-22,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
189,Belarus,2020-01-23,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
190,Belarus,2020-01-24,0.0,0.0,0.0,0.0,9449321.0,46.858000000000004,40.3,17167.967,443.129,74.6,79.4,69.4,4.8443
